Fecha,Campania,Plataforma,inversion,evento_objetivo,Instalaciones,cvr
2025-03-04,BOOMIT_PEIG_EC_META_INTERAC_ANDROID_(REEL-BRANDING)_BROA_INTERA_APP _SPA,Meta,436.86999999999999744204615126363933086395,0,0,0.0
2025-03-12,BOOMIT_PEIG_EC_META_INTERAC_ANDROID_(REEL-BRANDING)_BROA_INTERA_APP _SPA,Meta,282.0799999999999982946974341757595539093,0,0,0.0
2025-03-13,BOOMIT_PEIG_EC_META_INTERAC_ANDROID_(REEL-BRANDING)_BROA_INTERA_APP _SPA,Meta,345.94000000000000571986902286880649626256,0,0,0.0
2025-03-11,BOOMIT_PEIG_EC_META_INTERAC_ANDROID_(REEL-BRANDING)_BROA_INTERA_APP _SPA,Meta,315.73000000000000753175299905706197023392,0,0,0.0
2025-03-10,BOOMIT_PEIG_EC_META_INTERAC_ANDROID_(REEL-BRANDING)_BROA_INTERA_APP _SPA,Meta,318.84000000000001051603248924948275089264,0,0,0.0
2025-03-15,BOOMIT_PEIG_EC_META_INTERAC_ANDROID_(REEL-BRANDING)_BROA_INTERA_APP _SPA,Meta,358.47000000000000685673740008496679365635,0,0,0.0
2025-03-16,BOOMIT_PEIG_EC_META_INTERAC_ANDROID_(REEL-BRANDING)_BROA_INTERA_APP _SPA,Meta,415.24000000000000287769807982840575277805,0,0,0.0
2025-03-06,BOOMIT_PEIG_EC_META_INTERAC_ANDROID_(REEL-BRANDING)_BROA_INTERA_APP _SPA,Meta,271.82999999999999474198375537525862455368,0,0,0.0
2025-03-14,BOOMIT_PEIG_EC_META_RETAR_ANDROID_(REF)_RMKT_CLICK_APP,Meta,0,1,0,0.0
2025-03-18,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(ACTIVACION-INT)_BROA_ADD PA_APP _SPA,TikTok Ads,0,2,0,0.0
2025-03-10,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(ACTIVACION-INT)_BROA_ADD PA_APP _SPA,TikTok Ads,0,1,0,0.0
2025-03-11,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(ACTIVACION-INT)_BROA_ADD PA_APP _SPA,TikTok Ads,0,1,0,0.0
2025-03-14,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(ACTIVACION-INT)_BROA_ADD PA_APP _SPA,TikTok Ads,0,1,0,0.0
